Solution ID;Rank;Feasible;Single Objective;Best Iteration;Objective 1;Variable 1;Variable 2;Variable 3;Variable 4;Variable 5;Variable 6;Variable 7;Variable 8;Variable 9;Variable 10;Variable 11;Variable 12;Variable 13;Variable 14;Variable 15;Variable 16;Variable 17;Variable 18;Variable 19;Variable 20;Variable 21;Variable 22;Variable 23;Variable 24;Variable 25;Variable 26;Variable 27;Variable 28;Variable 29;Variable 30;Variable 31;Variable 32;Variable 33;Variable 34;Variable 35;Variable 36;Variable 37;Variable 38;Variable 39;Variable 40;Variable 41;Variable 42;Variable 43;Variable 44;Variable 45;Variable 46;Variable 47;Variable 48;Variable 49;Variable 50;Variable 51;Variable 52;Variable 53;Variable 54;Variable 55;Variable 56;Variable 57;Variable 58;Variable 59;Variable 60;Variable 61;Variable 62;Variable 63;Variable 64;Variable 65;Variable 66;Variable 67;Variable 68;PM;
5230;2094;1;495;3566;495.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;41.000000;31.000000;11.000000;11.000000;21.000000;1.000000;1.000000;1.000000;21.000000;1.000000;21.000000;21.000000;11.000000;11.000000;31.000000;1.000000;11.000000;11.000000;21.000000;11.000000;31.000000;11.000000;11.000000;11.000000;11.000000;41.000000;11.000000;1.000000;11.000000;1.000000;21.000000;1.000000;11.000000;21.000000;1.000000;31.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;21.000000;1.000000;21.000000;-9.000000;11.000000;31.000000;21.000000;21.000000;21.000000;31.000000;21.000000;41.000000;21.000000;51.000000;41.000000;21.000000;31.000000;21.000000;41.000000;495.000000;
5231;1602;1;360;3566;360.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;51.000000;21.000000;11.000000;11.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;21.000000;21.000000;11.000000;11.000000;21.000000;1.000000;11.000000;11.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;1.000000;11.000000;1.000000;11.000000;1.000000;11.000000;11.000000;1.000000;11.000000;1.000000;11.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;21.000000;21.000000;31.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;360.000000;
5232;526;1;215;3566;215.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;215.000000;
5233;825;1;230;3566;230.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;230.000000;
5234;5277;1;1935;3566;1935.000000;1.000000;1.000000;1.000000;1.000000;51.000000;31.000000;51.000000;71.000000;71.000000;21.000000;51.000000;11.000000;31.000000;81.000000;41.000000;31.000000;-9.000000;51.000000;11.000000;61.000000;71.000000;71.000000;11.000000;61.000000;61.000000;61.000000;81.000000;61.000000;1.000000;21.000000;21.000000;81.000000;61.000000;41.000000;11.000000;71.000000;71.000000;71.000000;61.000000;81.000000;61.000000;61.000000;41.000000;71.000000;-9.000000;61.000000;61.000000;71.000000;41.000000;71.000000;31.000000;31.000000;51.000000;31.000000;11.000000;31.000000;21.000000;51.000000;61.000000;21.000000;21.000000;81.000000;41.000000;51.000000;61.000000;31.000000;1.000000;11.000000;1935.000000;
5235;3126;1;1520;3566;1520.000000;1.000000;1.000000;1.000000;1.000000;41.000000;61.000000;51.000000;21.000000;21.000000;1.000000;31.000000;61.000000;41.000000;41.000000;61.000000;-9.000000;11.000000;71.000000;71.000000;51.000000;61.000000;21.000000;51.000000;51.000000;61.000000;71.000000;1.000000;51.000000;41.000000;31.000000;51.000000;-9.000000;11.000000;81.000000;71.000000;41.000000;61.000000;41.000000;-9.000000;61.000000;11.000000;51.000000;61.000000;1.000000;71.000000;21.000000;51.000000;41.000000;31.000000;1.000000;31.000000;31.000000;31.000000;-9.000000;61.000000;51.000000;31.000000;71.000000;41.000000;51.000000;31.000000;1.000000;11.000000;1.000000;1.000000;1.000000;61.000000;61.000000;1520.000000;
5236;4426;1;1735;3566;1735.000000;1.000000;1.000000;1.000000;1.000000;21.000000;51.000000;31.000000;81.000000;21.000000;11.000000;71.000000;41.000000;71.000000;1.000000;11.000000;1.000000;71.000000;61.000000;51.000000;11.000000;71.000000;71.000000;81.000000;11.000000;1.000000;51.000000;21.000000;71.000000;11.000000;81.000000;21.000000;11.000000;1.000000;11.000000;21.000000;71.000000;21.000000;21.000000;1.000000;81.000000;51.000000;51.000000;51.000000;41.000000;71.000000;51.000000;-9.000000;81.000000;71.000000;41.000000;81.000000;21.000000;11.000000;81.000000;81.000000;51.000000;1.000000;61.000000;21.000000;11.000000;41.000000;81.000000;71.000000;81.000000;11.000000;61.000000;11.000000;-9.000000;1735.000000;
5237;4631;1;1770;3566;1770.000000;1.000000;1.000000;1.000000;1.000000;61.000000;41.000000;-9.000000;1.000000;21.000000;71.000000;-9.000000;81.000000;21.000000;81.000000;21.000000;51.000000;61.000000;1.000000;31.000000;-9.000000;51.000000;21.000000;11.000000;21.000000;31.000000;61.000000;61.000000;-9.000000;1.000000;11.000000;61.000000;51.000000;31.000000;31.000000;21.000000;21.000000;11.000000;81.000000;61.000000;51.000000;1.000000;81.000000;51.000000;41.000000;71.000000;11.000000;71.000000;61.000000;1.000000;1.000000;1.000000;71.000000;71.000000;71.000000;61.000000;21.000000;61.000000;81.000000;61.000000;1.000000;1.000000;11.000000;41.000000;41.000000;71.000000;1.000000;1.000000;11.000000;1770.000000;
5238;4804;1;1800;3566;1800.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;61.000000;11.000000;11.000000;51.000000;71.000000;-9.000000;-9.000000;31.000000;71.000000;21.000000;51.000000;-9.000000;21.000000;61.000000;41.000000;61.000000;81.000000;1.000000;11.000000;31.000000;-9.000000;61.000000;1.000000;1.000000;11.000000;1.000000;51.000000;1.000000;61.000000;31.000000;71.000000;61.000000;71.000000;71.000000;-9.000000;1.000000;31.000000;61.000000;71.000000;1.000000;21.000000;31.000000;31.000000;31.000000;71.000000;21.000000;61.000000;31.000000;41.000000;41.000000;41.000000;51.000000;11.000000;51.000000;31.000000;-9.000000;61.000000;1.000000;-9.000000;71.000000;-9.000000;1800.000000;
5239;3005;1;1490;3566;1490.000000;1.000000;1.000000;1.000000;1.000000;71.000000;51.000000;21.000000;51.000000;61.000000;61.000000;21.000000;71.000000;11.000000;1.000000;31.000000;61.000000;1.000000;-9.000000;21.000000;31.000000;1.000000;51.000000;61.000000;-9.000000;51.000000;41.000000;11.000000;31.000000;51.000000;71.000000;11.000000;71.000000;61.000000;41.000000;-9.000000;41.000000;21.000000;-9.000000;41.000000;21.000000;61.000000;61.000000;31.000000;11.000000;1.000000;71.000000;41.000000;21.000000;21.000000;71.000000;61.000000;51.000000;1.000000;1.000000;71.000000;71.000000;-9.000000;71.000000;-9.000000;51.000000;1.000000;51.000000;41.000000;41.000000;31.000000;-9.000000;61.000000;51.000000;1490.000000;
5240;3444;1;1585;3566;1585.000000;1.000000;1.000000;1.000000;1.000000;71.000000;1.000000;41.000000;81.000000;51.000000;1.000000;71.000000;41.000000;71.000000;81.000000;51.000000;1.000000;81.000000;71.000000;71.000000;31.000000;-9.000000;61.000000;11.000000;21.000000;81.000000;51.000000;31.000000;-9.000000;1.000000;31.000000;61.000000;41.000000;-9.000000;31.000000;41.000000;81.000000;51.000000;21.000000;1.000000;11.000000;81.000000;51.000000;11.000000;51.000000;1.000000;61.000000;1.000000;81.000000;21.000000;11.000000;41.000000;1.000000;41.000000;71.000000;41.000000;-9.000000;31.000000;11.000000;11.000000;61.000000;1.000000;41.000000;1.000000;51.000000;-9.000000;1.000000;31.000000;71.000000;1585.000000;
5241;3598;1;1605;3566;1605.000000;1.000000;1.000000;1.000000;1.000000;41.000000;11.000000;1.000000;1.000000;11.000000;71.000000;31.000000;1.000000;71.000000;61.000000;41.000000;51.000000;71.000000;51.000000;61.000000;1.000000;41.000000;31.000000;51.000000;1.000000;-9.000000;-9.000000;51.000000;41.000000;21.000000;1.000000;1.000000;71.000000;11.000000;1.000000;81.000000;1.000000;71.000000;11.000000;11.000000;71.000000;71.000000;1.000000;71.000000;21.000000;61.000000;11.000000;21.000000;51.000000;31.000000;21.000000;21.000000;1.000000;21.000000;31.000000;31.000000;41.000000;51.000000;41.000000;81.000000;21.000000;21.000000;61.000000;61.000000;71.000000;61.000000;81.000000;1.000000;51.000000;1605.000000;
5242;4972;1;1835;3566;1835.000000;1.000000;1.000000;1.000000;1.000000;51.000000;61.000000;71.000000;61.000000;1.000000;1.000000;11.000000;41.000000;1.000000;61.000000;21.000000;51.000000;31.000000;61.000000;11.000000;61.000000;1.000000;1.000000;61.000000;11.000000;11.000000;-9.000000;1.000000;-9.000000;51.000000;21.000000;61.000000;41.000000;81.000000;41.000000;51.000000;-9.000000;61.000000;61.000000;31.000000;61.000000;21.000000;71.000000;41.000000;51.000000;21.000000;11.000000;21.000000;1.000000;61.000000;71.000000;21.000000;21.000000;21.000000;61.000000;41.000000;61.000000;31.000000;1.000000;51.000000;81.000000;61.000000;61.000000;21.000000;-9.000000;41.000000;81.000000;31.000000;71.000000;1835.000000;
5243;4023;1;1675;3566;1675.000000;1.000000;1.000000;1.000000;1.000000;11.000000;71.000000;81.000000;21.000000;71.000000;1.000000;71.000000;21.000000;71.000000;11.000000;81.000000;81.000000;41.000000;1.000000;61.000000;31.000000;71.000000;1.000000;1.000000;51.000000;21.000000;11.000000;41.000000;61.000000;31.000000;1.000000;41.000000;-9.000000;31.000000;41.000000;21.000000;31.000000;61.000000;71.000000;1.000000;31.000000;51.000000;61.000000;21.000000;31.000000;71.000000;51.000000;11.000000;31.000000;31.000000;71.000000;-9.000000;71.000000;11.000000;41.000000;1.000000;41.000000;71.000000;31.000000;51.000000;41.000000;31.000000;-9.000000;71.000000;1.000000;61.000000;71.000000;1.000000;1.000000;1675.000000;
5244;207;1;205;3566;205.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;205.000000;
5245;1150;1;260;3566;260.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;81.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;260.000000;
5246;898;1;235;3566;235.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;31.000000;31.000000;31.000000;41.000000;235.000000;
5247;208;1;205;3566;205.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;205.000000;
5248;646;1;220;3566;220.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;220.000000;
5249;960;1;240;3566;240.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;240.000000;
5250;1590;1;355;3566;355.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;1.000000;41.000000;21.000000;11.000000;11.000000;11.000000;11.000000;1.000000;1.000000;21.000000;1.000000;21.000000;11.000000;1.000000;1.000000;21.000000;11.000000;11.000000;11.000000;1.000000;11.000000;11.000000;21.000000;21.000000;11.000000;11.000000;31.000000;11.000000;11.000000;21.000000;1.000000;21.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;-9.000000;21.000000;1.000000;1.000000;21.000000;11.000000;21.000000;11.000000;21.000000;31.000000;21.000000;21.000000;51.000000;31.000000;31.000000;41.000000;31.000000;41.000000;355.000000;
5251;961;1;240;3566;240.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;240.000000;
5252;1022;1;245;3566;245.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;11.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;21.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;11.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;245.000000;
5253;527;1;215;3566;215.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;31.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;215.000000;
5254;647;1;220;3566;220.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;220.000000;
5255;528;1;215;3566;215.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;215.000000;
5256;899;1;235;3566;235.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;41.000000;21.000000;11.000000;11.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;11.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;11.000000;1.000000;21.000000;1.000000;1.000000;11.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;1.000000;-9.000000;1.000000;21.000000;11.000000;21.000000;11.000000;11.000000;21.000000;21.000000;21.000000;51.000000;31.000000;21.000000;31.000000;31.000000;41.000000;235.000000;
5257;4769;1;1795;3566;1795.000000;1.000000;1.000000;1.000000;1.000000;41.000000;71.000000;71.000000;21.000000;81.000000;41.000000;41.000000;21.000000;21.000000;41.000000;11.000000;31.000000;61.000000;81.000000;31.000000;21.000000;21.000000;1.000000;51.000000;61.000000;41.000000;51.000000;-9.000000;81.000000;51.000000;21.000000;61.000000;31.000000;1.000000;61.000000;71.000000;51.000000;1.000000;71.000000;21.000000;11.000000;41.000000;21.000000;71.000000;51.000000;41.000000;61.000000;31.000000;51.000000;1.000000;71.000000;81.000000;81.000000;11.000000;81.000000;61.000000;51.000000;81.000000;41.000000;71.000000;61.000000;1.000000;41.000000;71.000000;51.000000;61.000000;11.000000;71.000000;71.000000;1795.000000;
